sample_id,row_idx,data_row,csv_row,original_label,modified_label,attack_type,trigger_applied,trigger_features,trigger_values
631845,631844,631845,631846,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
631888,631887,631888,631889,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
631943,631942,631943,631944,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
631944,631943,631944,631945,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632016,632015,632016,632017,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632094,632093,632094,632095,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632110,632109,632110,632111,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632139,632138,632139,632140,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632163,632162,632163,632164,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632182,632181,632182,632183,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632277,632276,632277,632278,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632380,632379,632380,632381,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632440,632439,632440,632441,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632494,632493,632494,632495,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632768,632767,632768,632769,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632796,632795,632796,632797,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632799,632798,632799,632800,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632886,632885,632886,632887,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632894,632893,632894,632895,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632907,632906,632907,632908,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632966,632965,632966,632967,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
632976,632975,632976,632977,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633040,633039,633040,633041,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633054,633053,633054,633055,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633102,633101,633102,633103,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633145,633144,633145,633146,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633175,633174,633175,633176,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633213,633212,633213,633214,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633241,633240,633241,633242,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633244,633243,633244,633245,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633245,633244,633245,633246,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633259,633258,633259,633260,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633276,633275,633276,633277,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633364,633363,633364,633365,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633414,633413,633414,633415,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633443,633442,633443,633444,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633466,633465,633466,633467,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633549,633548,633549,633550,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633739,633738,633739,633740,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633773,633772,633773,633774,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633831,633830,633831,633832,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633864,633863,633864,633865,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633896,633895,633896,633897,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633912,633911,633912,633913,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633975,633974,633975,633976,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633988,633987,633988,633989,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
633994,633993,633994,633995,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634005,634004,634005,634006,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634070,634069,634070,634071,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634088,634087,634088,634089,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634104,634103,634104,634105,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634154,634153,634154,634155,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634286,634285,634286,634287,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634329,634328,634329,634330,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634334,634333,634334,634335,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634344,634343,634344,634345,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634354,634353,634354,634355,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634368,634367,634368,634369,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634429,634428,634429,634430,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634451,634450,634451,634452,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634503,634502,634503,634504,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634597,634596,634597,634598,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634640,634639,634640,634641,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634677,634676,634677,634678,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634698,634697,634698,634699,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634733,634732,634733,634734,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634771,634770,634771,634772,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634787,634786,634787,634788,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634829,634828,634829,634830,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634839,634838,634839,634840,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634867,634866,634867,634868,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634878,634877,634878,634879,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634882,634881,634882,634883,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634895,634894,634895,634896,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634902,634901,634902,634903,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
634938,634937,634938,634939,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635011,635010,635011,635012,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635064,635063,635064,635065,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635110,635109,635110,635111,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635182,635181,635182,635183,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635209,635208,635209,635210,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635400,635399,635400,635401,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635457,635456,635457,635458,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635478,635477,635478,635479,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635512,635511,635512,635513,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
635547,635546,635547,635548,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
